Timestamp,dMoisture,Cause_Temperature
2023-08-05 23:22:12,-0.002577319587628857,30.2
2023-08-05 23:22:40,-0.002577319587628857,30.0
2023-08-05 23:23:08,-0.0012886597938144284,30.0
2023-08-05 23:23:37,-0.0012886597938144284,30.2
2023-08-05 23:24:05,-0.0012886597938144284,30.2
2023-08-05 23:24:33,0.0,30.1
2023-08-05 23:25:01,-0.002577319587628857,30.0
2023-08-05 23:25:29,-0.0012886597938144284,30.1
2023-08-05 23:25:56,-0.0012886597938144284,30.1
2023-08-05 23:30:11,-0.0012886597938144284,30.1
2023-08-05 23:30:39,0.0,30.0
2023-08-05 23:31:07,0.0,30.0
2023-08-05 23:31:35,-0.0012886597938144284,30.1
2023-08-05 23:32:03,-0.002577319587628968,30.0
2023-08-05 23:32:31,0.0,30.0
2023-08-05 23:33:00,0.0,30.0
2023-08-05 23:33:29,-0.0012886597938144284,30.1
2023-08-05 23:33:56,-0.0012886597938144284,30.1
2023-08-05 23:34:25,0.0,30.0
2023-08-05 23:34:53,-0.0012886597938144284,30.1
2023-08-05 23:35:21,-0.002577319587628857,30.2
2023-08-05 23:35:49,-0.0012886597938144284,30.1
2023-08-05 23:36:16,0.0,30.1
2023-08-05 23:36:45,-0.0012886597938144284,30.0
2023-08-05 23:37:13,0.0,30.0
2023-08-05 23:37:41,-0.002577319587628857,30.0
2023-08-05 23:38:10,-0.0012886597938144284,30.0
2023-08-05 23:38:38,-0.0012886597938144284,30.0
2023-08-05 23:39:06,-0.0012886597938144284,30.0
2023-08-05 23:39:35,-0.0012886597938144284,30.0
2023-08-05 23:40:03,-0.0012886597938144284,30.0
2023-08-05 23:40:30,-0.0012886597938144284,30.0
2023-08-05 23:40:58,-0.0012886597938144284,30.0
2023-08-05 23:41:26,0.0,30.0
2023-08-05 23:41:55,-0.0012886597938144284,30.0
2023-08-05 23:42:23,-0.0012886597938144284,30.1
2023-08-05 23:42:51,-0.002577319587628857,30.0
2023-08-05 23:43:20,0.0,30.0
2023-08-05 23:43:48,-0.0012886597938144284,30.1
2023-08-05 23:44:16,-0.0012886597938144284,30.0
2023-08-05 23:44:45,-0.0012886597938144284,30.0
2023-08-05 23:45:13,-0.0012886597938144284,30.0
2023-08-05 23:45:41,-0.0012886597938144284,30.1
2023-08-05 23:46:08,-0.0038659793814432852,30.0
2023-08-05 23:46:37,0.0,30.0
2023-08-05 23:47:05,-0.0012886597938144284,30.0
2023-08-05 23:47:33,-0.002577319587628857,30.0
2023-08-05 23:48:02,-0.002577319587628857,30.0
2023-08-05 23:48:30,-0.0012886597938144284,30.0
2023-08-05 23:48:58,0.0,30.0
2023-08-05 23:49:27,-0.0038659793814433963,30.0
2023-08-05 23:49:55,-0.0012886597938144284,30.0
2023-08-05 23:50:23,0.0,30.0
2023-08-05 23:50:50,-0.002577319587628857,30.0
2023-08-05 23:51:18,-0.0012886597938144284,30.0
2023-08-05 23:51:47,-0.0012886597938144284,30.0
2023-08-05 23:52:14,-0.002577319587628857,30.0
2023-08-05 23:52:43,-0.002577319587628857,30.0
2023-08-05 23:53:11,0.0,30.0
2023-08-05 23:53:39,-0.0012886597938144284,30.0
2023-08-05 23:54:07,0.0,30.0
2023-08-05 23:54:35,-0.0012886597938144284,30.0
2023-08-05 23:55:04,-0.0012886597938144284,30.0
2023-08-05 23:55:32,-0.0012886597938144284,30.0
2023-08-05 23:56:00,-0.0012886597938144284,30.0
2023-08-05 23:56:28,-0.0012886597938144284,30.0
2023-08-05 23:56:57,-0.002577319587628857,30.0
2023-08-05 23:57:25,-0.0012886597938144284,30.0
2023-08-05 23:57:53,0.0,29.9
2023-08-05 23:58:22,-0.002577319587628857,30.0
2023-08-05 23:58:50,0.0,29.8
2023-08-05 23:59:18,-0.0012886597938144284,29.9
2023-08-05 23:59:47,-0.0012886597938144284,29.8
2023-08-06 00:00:15,0.0,29.8
2023-08-06 00:00:42,-0.0012886597938144284,30.0
2023-08-06 00:01:10,-0.0012886597938144284,29.9
2023-08-06 00:01:39,-0.002577319587628857,30.0
2023-08-06 00:02:07,-0.0012886597938144284,30.0
2023-08-06 00:02:35,0.0,30.0
2023-08-06 00:03:04,0.0,30.0
2023-08-06 00:03:32,-0.002577319587628857,30.0
2023-08-06 00:04:00,0.0,30.1
2023-08-06 00:04:29,-0.0012886597938144284,30.0
2023-08-06 00:04:57,-0.002577319587628857,30.0
2023-08-06 00:05:25,0.0,30.0
2023-08-06 00:05:52,0.0,30.0
2023-08-06 00:06:20,-0.0012886597938144284,30.0
2023-08-06 00:06:48,-0.0012886597938144284,30.0
2023-08-06 00:07:16,-0.002577319587628857,30.0
2023-08-06 00:07:44,-0.002577319587628857,30.0
2023-08-06 00:08:13,-0.002577319587628857,30.0
2023-08-06 00:08:41,-0.0012886597938144284,30.0
2023-08-06 00:09:09,-0.0012886597938144284,30.0
2023-08-06 00:09:37,-0.002577319587628857,30.0
2023-08-06 00:10:06,-0.0012886597938144284,30.0
