Timestamp,Temperature,Humidity,Moisture
8/6/2023 5:30:22,29.2,83,567
8/6/2023 5:30:50,29.2,83,568
8/6/2023 5:31:19,29.2,83,567
8/6/2023 5:31:47,29.2,83,568
8/6/2023 5:32:16,29.2,83,567
8/6/2023 5:32:43,29.2,83,567
8/6/2023 5:33:11,29.2,83,567
8/6/2023 5:33:39,29.2,83,568
8/6/2023 5:34:08,29.2,83,568
8/6/2023 5:34:36,29.2,83,568
8/6/2023 5:35:04,29.2,83,567
8/6/2023 5:35:33,29.2,83,567
8/6/2023 5:36:01,29.2,83,567
8/6/2023 5:36:29,29.1,83,567
8/6/2023 5:36:58,29.2,83,568
8/6/2023 5:37:26,29.2,83,567
8/6/2023 5:37:54,29.2,83,568
8/6/2023 5:38:23,29.1,83,567
8/6/2023 5:38:51,29.1,83,567
8/6/2023 5:39:18,29.2,83,566
8/6/2023 5:39:46,29.2,83,567
8/6/2023 5:40:14,29.2,83,567
8/6/2023 5:40:43,29.2,83,568
8/6/2023 5:41:11,29.1,83,567
8/6/2023 5:41:39,29.2,83,568
8/6/2023 5:42:07,29.2,83,567
8/6/2023 5:42:35,29.2,83,567
8/6/2023 5:43:03,29.2,83,568
8/6/2023 5:43:31,29.2,83,567
8/6/2023 5:43:59,29.2,83,567
8/6/2023 5:44:27,29.1,83,566
8/6/2023 5:44:55,29.2,83,568
8/6/2023 5:45:24,29.1,83,568
8/6/2023 5:45:52,29.1,83,568
8/6/2023 5:46:20,29.1,83,567
8/6/2023 5:46:48,29.2,83,567
8/6/2023 5:47:16,29.2,83,568
8/6/2023 5:47:44,29.2,83,566
8/6/2023 5:48:12,29.2,83,568
8/6/2023 5:48:40,29.2,83,568
8/6/2023 5:49:08,29.2,83,568
8/6/2023 5:49:37,29.3,83,567
8/6/2023 5:50:04,29.3,83,567
8/6/2023 5:50:32,29.3,83,568
8/6/2023 5:51:00,29.3,83,568
8/6/2023 5:51:28,29.3,83,567
8/6/2023 5:51:56,29.2,83,567
8/6/2023 5:52:24,29.2,83,567
8/6/2023 5:52:52,29.3,83,567
8/6/2023 5:53:20,29.3,83,567
8/6/2023 5:53:49,29.3,83,567
8/6/2023 5:54:17,29.3,83,568
8/6/2023 5:54:45,29.2,83,568
8/6/2023 5:55:14,29.2,83,567
8/6/2023 5:55:42,29.2,83,567
8/6/2023 5:56:09,29.2,83,568
8/6/2023 5:56:37,29.2,83,567
8/6/2023 5:57:05,29.2,83,567
8/6/2023 5:57:34,29.2,83,567
8/6/2023 5:58:02,29.2,83,567
8/6/2023 5:58:30,29.3,83,567
8/6/2023 5:58:59,29.2,83,567
8/6/2023 5:59:27,29.3,83,567
8/6/2023 5:59:55,29.3,83,568
8/6/2023 6:00:24,29.3,83,567
8/6/2023 6:00:52,29.3,83,567
8/6/2023 6:01:20,29.2,83,567
8/6/2023 6:01:48,29.3,83,567
8/6/2023 6:02:16,29.2,83,567
8/6/2023 6:02:44,29.2,83,567
8/6/2023 6:03:13,29.2,84,567
8/6/2023 6:03:41,29.2,84,568
8/6/2023 6:04:09,29.2,84,567
8/6/2023 6:04:37,29.3,84,567
8/6/2023 6:05:06,29.3,83,567
8/6/2023 6:05:34,29.2,83,567
8/6/2023 6:06:02,29.3,83,567
8/6/2023 6:06:29,29.3,83,568
8/6/2023 6:06:57,29.3,83,567
8/6/2023 6:07:26,29.3,83,567
8/6/2023 6:07:53,29.2,83,566
8/6/2023 6:08:21,29.3,83,566
8/6/2023 6:08:50,29.3,83,567
8/6/2023 6:09:18,29.3,83,568
8/6/2023 6:09:46,29.3,83,568
8/6/2023 6:10:14,29.3,83,567
8/6/2023 6:10:43,29.2,83,567
8/6/2023 6:11:11,29.2,83,567
8/6/2023 6:11:39,29.2,83,567
8/6/2023 6:12:07,29.2,83,568
8/6/2023 6:12:36,29.3,83,568
8/6/2023 6:13:04,29.3,83,572
8/6/2023 6:13:32,29.3,83,574
8/6/2023 6:14:00,29.3,83,574
8/6/2023 6:14:28,29.2,83,574
8/6/2023 6:14:56,29.2,83,574
8/6/2023 6:15:24,29.3,83,574
8/6/2023 6:15:52,29.2,83,574
8/6/2023 6:16:20,29.2,83,574
8/6/2023 6:16:48,29.2,83,574
8/6/2023 6:17:17,29.2,83,573
8/6/2023 6:17:45,29.2,83,574
8/6/2023 6:18:13,29.2,83,574
8/6/2023 6:18:41,29.3,83,574
8/6/2023 6:19:09,29.3,83,574
8/6/2023 6:19:38,29.3,83,574
8/6/2023 6:20:06,29.2,83,574
8/6/2023 6:20:34,29.3,83,575
8/6/2023 6:21:03,29.3,83,573
8/6/2023 6:21:31,29.2,83,575
8/6/2023 6:21:59,29.3,83,575
8/6/2023 6:22:28,29.2,83,574
8/6/2023 6:22:56,29.2,83,575
8/6/2023 6:23:24,29.2,83,575
8/6/2023 6:23:53,29.2,83,574
8/6/2023 6:24:20,29.2,83,574
8/6/2023 6:24:48,29.2,83,573
8/6/2023 6:25:16,29.2,83,574
8/6/2023 6:25:45,29.2,83,574
8/6/2023 6:26:13,29.2,83,574
8/6/2023 6:26:41,29.3,83,574
8/6/2023 6:27:10,29.2,83,574
8/6/2023 6:27:38,29.2,83,575
8/6/2023 6:28:05,29.2,83,575
8/6/2023 6:28:33,29.2,83,575
8/6/2023 6:29:01,29.2,83,575
8/6/2023 6:29:30,29.2,83,575
8/6/2023 6:29:57,29.3,83,574
8/6/2023 6:30:25,29.3,83,575
8/6/2023 6:30:53,29.3,83,574
8/6/2023 6:31:22,29.2,83,575
8/6/2023 6:31:50,29.3,83,575
8/6/2023 6:32:19,29.2,82,575
8/6/2023 6:32:47,29.3,82,575
8/6/2023 6:33:15,29.3,82,575
8/6/2023 6:33:43,29.3,82,575
8/6/2023 6:34:11,29.2,82,575
8/6/2023 6:34:39,29.2,82,575
8/6/2023 6:35:08,29.3,83,575
8/6/2023 6:35:36,29.2,83,575
8/6/2023 6:36:04,29.3,82,575
8/6/2023 6:36:33,29.3,83,573
8/6/2023 6:37:01,29.3,83,575
8/6/2023 6:37:30,29.3,83,574
8/6/2023 6:37:58,29.3,83,573
8/6/2023 6:38:26,29.2,83,575
8/6/2023 6:38:54,29.3,83,575
8/6/2023 6:39:22,29.3,83,575
8/6/2023 6:39:50,29.3,83,574
8/6/2023 6:40:18,29.3,83,575
8/6/2023 6:40:47,29.3,82,575
8/6/2023 6:41:15,29.3,82,575
8/6/2023 6:41:43,29.3,82,574
8/6/2023 6:42:12,29.3,82,575
8/6/2023 6:42:40,29.4,82,575
8/6/2023 6:43:07,29.3,82,575
8/6/2023 6:43:35,29.3,82,575
8/6/2023 6:44:04,29.3,82,574
8/6/2023 6:44:32,29.3,82,574
8/6/2023 6:45:01,29.4,82,575
8/6/2023 6:45:29,29.3,82,575
8/6/2023 6:45:57,29.3,82,575
8/6/2023 6:46:25,29.3,82,574
8/6/2023 6:46:53,29.4,82,575
8/6/2023 6:47:21,29.5,82,575
8/6/2023 6:47:49,29.4,82,574
8/6/2023 6:48:18,29.4,82,575
8/6/2023 6:48:47,29.4,82,574
8/6/2023 6:49:15,29.4,82,574
8/6/2023 6:49:43,29.4,82,575
8/6/2023 6:50:11,29.5,82,574
8/6/2023 6:50:39,29.4,83,575
8/6/2023 6:51:07,29.5,82,574
8/6/2023 6:51:35,29.5,83,574
8/6/2023 6:52:03,29.4,83,575
8/6/2023 6:52:31,29.5,82,575
8/6/2023 6:52:59,29.5,82,575
8/6/2023 6:53:27,29.5,82,575
8/6/2023 6:53:55,29.5,82,574
8/6/2023 6:54:24,29.5,82,574
8/6/2023 6:54:52,29.5,82,575
8/6/2023 6:55:20,29.5,82,574
8/6/2023 6:55:48,29.5,82,574
8/6/2023 6:56:16,29.5,82,574
8/6/2023 6:56:44,29.6,82,574
8/6/2023 6:57:12,29.6,82,574
8/6/2023 6:57:41,29.6,82,574
8/6/2023 6:58:09,29.6,82,575
8/6/2023 6:58:37,29.6,82,575
8/6/2023 6:59:06,29.6,81,575
8/6/2023 6:59:34,29.6,81,574
8/6/2023 7:00:02,29.6,82,575
8/6/2023 7:00:31,29.6,82,574
8/6/2023 7:00:59,29.6,82,574
8/6/2023 7:01:27,29.6,81,575
8/6/2023 7:01:55,29.5,81,574
8/6/2023 7:02:23,29.6,81,575
8/6/2023 7:02:51,29.6,82,574
8/6/2023 7:03:20,29.5,82,575
8/6/2023 7:03:48,29.6,82,574
8/6/2023 7:04:17,29.6,82,573
8/6/2023 7:04:45,29.6,82,575
8/6/2023 7:05:13,29.6,82,574
8/6/2023 7:05:41,29.6,82,575
8/6/2023 7:06:09,29.6,82,574
8/6/2023 7:06:37,29.6,82,574
8/6/2023 7:07:06,29.6,82,575
8/6/2023 7:07:33,29.6,82,575
8/6/2023 7:08:01,29.6,82,574
8/6/2023 7:08:29,29.6,82,575
8/6/2023 7:08:58,29.6,82,574
8/6/2023 7:09:26,29.7,82,575
8/6/2023 7:09:54,29.6,82,574
8/6/2023 7:10:23,29.6,82,574
8/6/2023 7:10:51,29.6,82,574
8/6/2023 7:11:19,29.7,82,574
8/6/2023 7:11:47,29.7,81,574
8/6/2023 7:12:16,29.7,81,575
8/6/2023 7:12:44,29.7,81,574
8/6/2023 7:13:12,29.7,81,574
8/6/2023 7:13:41,29.7,81,574
8/6/2023 7:14:09,29.7,81,574
8/6/2023 7:14:39,29.8,81,574
8/6/2023 7:15:08,29.8,81,574
8/6/2023 7:15:37,29.8,81,574
8/6/2023 7:16:06,29.8,81,574
8/6/2023 7:16:34,29.8,81,573
8/6/2023 7:17:03,29.8,81,574
8/6/2023 7:17:31,29.8,81,575
8/6/2023 7:17:59,29.8,81,574
8/6/2023 7:18:27,29.8,81,574
8/6/2023 7:18:55,29.8,81,574
8/6/2023 7:19:23,29.7,81,574
8/6/2023 7:19:51,29.7,80,574
8/6/2023 7:20:20,29.7,81,575
8/6/2023 7:20:49,29.7,81,575
8/6/2023 7:21:17,29.7,81,574
8/6/2023 7:21:45,29.7,80,574
8/6/2023 7:22:14,29.7,80,575
8/6/2023 7:22:42,29.7,80,574
8/6/2023 7:23:10,29.7,80,574
8/6/2023 7:23:38,29.7,80,574
8/6/2023 7:24:06,29.7,80,574
8/6/2023 7:24:34,29.7,80,574
8/6/2023 7:25:02,29.8,80,574
8/6/2023 7:25:30,29.8,80,574
8/6/2023 7:25:58,29.8,80,574
8/6/2023 7:26:27,29.8,80,575
8/6/2023 7:26:55,29.8,80,572
8/6/2023 7:27:23,29.8,80,574
8/6/2023 7:27:51,29.8,80,575
8/6/2023 7:28:19,29.8,80,574
8/6/2023 7:28:47,29.8,80,574
8/6/2023 7:29:16,29.8,79,574
8/6/2023 7:29:43,29.9,79,574
8/6/2023 7:30:11,30,79,574
8/6/2023 7:30:39,30,79,574
8/6/2023 7:31:07,29.9,79,575
8/6/2023 7:31:35,29.9,79,574
8/6/2023 7:32:04,30,79,574
8/6/2023 7:32:33,30,79,574
8/6/2023 7:33:01,30,79,574
8/6/2023 7:33:29,30,79,574
8/6/2023 7:33:57,30,79,575
8/6/2023 7:34:25,30.1,79,574
8/6/2023 7:34:53,30.1,79,573
8/6/2023 7:35:22,30.1,79,574
8/6/2023 7:35:50,30.1,79,574
8/6/2023 7:36:19,30,79,573
8/6/2023 7:36:47,30.1,79,574
8/6/2023 7:37:15,30.2,79,574
8/6/2023 7:37:44,30.1,79,574
8/6/2023 7:38:12,30.1,79,573
8/6/2023 7:38:40,30.2,79,574
8/6/2023 7:39:08,30.2,79,573
8/6/2023 7:39:36,30.2,79,574
8/6/2023 7:40:04,30.1,79,574
8/6/2023 7:40:32,30.1,79,573
8/6/2023 7:41:00,30.2,79,573
8/6/2023 7:41:28,30.1,79,573
8/6/2023 7:41:57,30.1,79,574
8/6/2023 7:42:25,30.1,79,574
8/6/2023 7:42:53,30.2,79,573
8/6/2023 7:43:21,30.2,79,574
8/6/2023 7:43:49,30,79,573
8/6/2023 7:44:17,30.1,80,573
8/6/2023 7:44:45,30,79,573
8/6/2023 7:45:13,30.1,79,574
8/6/2023 7:45:41,30,79,573
8/6/2023 7:46:09,30.1,79,573
8/6/2023 7:46:37,30.1,79,573
8/6/2023 7:47:05,30,79,574
8/6/2023 7:47:34,30,79,574
8/6/2023 7:48:02,30.1,79,574
8/6/2023 7:48:30,30.1,79,574
8/6/2023 7:48:58,30.1,79,573
8/6/2023 7:49:26,30.1,79,573
8/6/2023 7:49:58,30.1,79,573
8/6/2023 7:50:27,30.1,79,573
8/6/2023 7:50:55,30,79,573
8/6/2023 7:51:24,30.1,79,573
8/6/2023 7:51:54,30,79,574
8/6/2023 7:52:55,30,79,573
8/6/2023 7:53:25,30,79,573
8/6/2023 7:53:55,30,79,573
8/6/2023 7:54:23,30.1,79,574
8/6/2023 7:54:52,30.2,79,573
8/6/2023 7:55:20,30.2,79,574
8/6/2023 7:55:48,30.2,78,573
8/6/2023 7:56:18,30.2,78,573
8/6/2023 7:56:46,30.2,78,573
8/6/2023 7:57:15,30.2,78,573
8/6/2023 7:57:43,30.2,78,573
8/6/2023 7:58:11,30.2,78,574
8/6/2023 7:58:43,30.3,78,573
8/6/2023 7:59:47,30.2,77,573
8/6/2023 8:00:15,30.2,78,574
8/6/2023 8:01:39,30.2,78,573
8/6/2023 8:02:07,30.2,78,572
8/6/2023 8:03:06,30.4,78,573
8/6/2023 8:03:38,30.3,78,573
8/6/2023 8:04:42,30.4,78,573
8/6/2023 8:08:39,30.5,77,573
8/6/2023 8:09:08,30.5,77,573
8/6/2023 8:09:40,30.4,77,573
8/6/2023 8:11:11,30.4,77,573
8/6/2023 8:12:12,30.5,77,573
8/6/2023 8:12:41,30.4,77,573
8/6/2023 8:13:12,30.4,77,572
8/6/2023 8:13:40,30.5,77,574
8/6/2023 8:14:08,30.4,77,572
8/6/2023 8:14:36,30.5,77,573
8/6/2023 8:15:06,30.5,77,573
8/6/2023 8:15:38,30.5,77,573
8/6/2023 8:16:09,30.5,77,573
8/6/2023 8:17:09,30.6,77,573
8/6/2023 8:17:37,30.6,77,572
8/6/2023 8:18:38,30.7,76,573
8/6/2023 8:19:07,30.7,76,573
8/6/2023 8:19:36,30.7,76,573
8/6/2023 8:20:07,30.7,77,573
8/6/2023 8:20:42,30.7,77,572
8/6/2023 8:22:31,30.7,76,572
8/6/2023 8:22:59,30.7,76,573
8/6/2023 8:23:34,30.7,76,573
8/6/2023 8:24:05,30.8,76,573
8/6/2023 8:24:38,30.8,76,573
8/6/2023 8:25:06,30.8,76,573
8/6/2023 8:25:33,30.7,76,573
8/6/2023 8:26:01,30.8,76,572
8/6/2023 8:26:33,30.7,76,573
8/6/2023 8:27:03,30.7,76,572
8/6/2023 8:27:31,30.7,76,572
8/6/2023 8:27:59,30.7,76,573
8/6/2023 8:28:31,30.8,76,573
8/6/2023 8:28:59,30.8,76,573
8/6/2023 8:29:27,30.7,76,572
8/6/2023 8:29:57,30.7,76,573
8/6/2023 8:30:25,30.7,76,572
8/6/2023 8:31:25,30.7,76,573
8/6/2023 8:31:56,30.7,76,573
8/6/2023 8:32:24,30.6,76,572
8/6/2023 8:32:53,30.7,77,573
8/6/2023 8:33:21,30.7,76,573
8/6/2023 8:33:49,30.7,76,573
8/6/2023 8:34:18,30.7,76,573
8/6/2023 8:34:46,30.7,76,573
8/6/2023 8:35:14,30.7,76,573
8/6/2023 8:35:43,30.7,76,573
8/6/2023 8:36:11,30.7,76,573
8/6/2023 8:36:39,30.7,76,572
8/6/2023 8:37:07,30.8,76,572
8/6/2023 8:37:35,30.8,75,573
8/6/2023 8:38:03,30.8,75,573
8/6/2023 8:38:31,30.9,76,573
8/6/2023 8:39:00,30.9,75,572
8/6/2023 8:39:28,31,76,572
8/6/2023 8:39:56,31,76,572
8/6/2023 8:40:25,31,76,572
8/6/2023 8:40:53,31,76,573
8/6/2023 8:41:20,31,76,573
8/6/2023 8:41:48,31.1,76,573
8/6/2023 8:42:16,31.1,75,572
8/6/2023 8:42:44,31.1,75,573
8/6/2023 8:43:12,31.1,76,573
8/6/2023 8:43:40,31,76,572
8/6/2023 8:44:09,31,76,572
8/6/2023 8:44:37,31.1,76,572
8/6/2023 8:45:05,31,76,573
8/6/2023 8:45:33,31.1,76,572
8/6/2023 8:46:08,31.1,76,572
8/6/2023 8:49:47,31.2,75,572
8/6/2023 8:50:16,31.2,74,572
8/6/2023 8:50:44,31.1,74,572
8/6/2023 8:51:12,31.2,75,572
8/6/2023 8:51:40,31.1,75,572
8/6/2023 8:52:08,31.1,76,572
8/6/2023 8:52:37,31.1,76,572
8/6/2023 8:53:05,31,76,573
8/6/2023 8:53:33,31,76,572
8/6/2023 8:54:02,31.2,75,572
8/6/2023 8:54:30,31.1,75,573
8/6/2023 8:54:58,31.1,75,572
8/6/2023 8:55:25,31.1,75,571
8/6/2023 8:55:54,31.2,74,573
8/6/2023 8:56:22,31.2,75,573
8/6/2023 8:56:50,31.2,75,574
8/6/2023 8:57:19,31,75,575
8/6/2023 8:57:47,31,75,575
8/6/2023 8:58:16,31,75,575
8/6/2023 8:58:44,31,76,575
8/6/2023 8:59:12,31,75,575
8/6/2023 8:59:41,31.1,75,576
8/6/2023 9:00:09,31.2,75,576
8/6/2023 9:00:37,31.2,75,575
8/6/2023 9:01:05,31.2,75,575
8/6/2023 9:01:32,31.2,75,574
8/6/2023 9:02:00,31.2,75,575
8/6/2023 9:02:29,31.2,76,575
8/6/2023 9:02:57,31.2,77,574
8/6/2023 9:03:25,31.3,77,575
8/6/2023 9:03:54,31.2,76,575
8/6/2023 9:04:21,31.2,77,574
8/6/2023 9:04:49,31.2,76,575
8/6/2023 9:05:17,31.2,76,575
8/6/2023 9:05:45,31.2,76,575
8/6/2023 9:06:13,31.2,76,574
8/6/2023 9:06:41,31.3,75,575
8/6/2023 9:07:09,31.4,74,575
8/6/2023 9:07:37,31.4,74,575
8/6/2023 9:08:06,31.3,75,575
8/6/2023 9:08:34,31.4,75,576
8/6/2023 9:09:02,31.4,75,575
8/6/2023 9:09:31,31.5,75,575
8/6/2023 9:09:58,31.5,75,575
8/6/2023 9:10:26,31.5,73,574
8/6/2023 9:10:54,31.5,73,575
8/6/2023 9:11:22,31.6,74,574
8/6/2023 9:11:50,31.6,74,575
8/6/2023 9:12:19,31.6,74,575
8/6/2023 9:12:47,31.7,73,575
8/6/2023 9:13:16,31.7,73,575
8/6/2023 9:13:44,31.6,73,575
8/6/2023 9:14:12,31.7,73,575
8/6/2023 9:14:41,31.6,73,574
8/6/2023 9:15:08,31.7,73,574
8/6/2023 9:15:36,31.6,73,574
8/6/2023 9:16:04,31.7,73,574
8/6/2023 9:16:33,31.7,73,574
8/6/2023 9:17:01,31.6,73,574
8/6/2023 9:17:29,31.7,74,574
8/6/2023 9:17:58,31.7,73,573
8/6/2023 9:18:26,31.7,73,574
8/6/2023 9:18:54,31.6,72,574
8/6/2023 9:19:23,31.7,73,574
8/6/2023 9:19:54,31.7,73,574
8/6/2023 9:20:24,31.7,73,574
8/6/2023 9:20:52,31.5,73,574
8/6/2023 9:21:20,31.6,73,575
8/6/2023 9:21:49,31.5,73,574
8/6/2023 9:22:17,31.5,73,574
8/6/2023 9:22:45,31.5,73,574
8/6/2023 9:23:14,31.5,73,574
8/6/2023 9:23:42,31.5,73,574
8/6/2023 9:24:10,31.5,73,574
8/6/2023 9:24:38,31.6,73,575
8/6/2023 9:25:06,31.6,73,574
8/6/2023 9:25:34,31.6,73,574
8/6/2023 9:26:03,31.7,73,574
8/6/2023 9:26:31,31.7,73,574
8/6/2023 9:26:59,31.7,73,574
8/6/2023 9:27:27,31.7,73,574
8/6/2023 9:27:57,31.6,73,573
8/6/2023 9:28:25,31.7,73,573
8/6/2023 9:28:54,31.6,73,573
8/6/2023 9:29:22,31.7,73,574
8/6/2023 9:29:49,31.7,73,573
8/6/2023 9:30:17,31.7,73,573
8/6/2023 9:30:46,31.8,73,574
8/6/2023 9:31:15,31.7,73,574
8/6/2023 9:31:44,31.9,73,574
8/6/2023 9:32:12,31.9,73,574
8/6/2023 9:32:40,31.8,73,574
8/6/2023 9:33:08,31.9,73,573
8/6/2023 9:33:39,31.8,73,574
8/6/2023 9:34:07,31.9,73,573
8/6/2023 9:34:36,31.7,73,574
8/6/2023 9:35:05,31.7,73,574
8/6/2023 9:35:35,31.6,73,574
8/6/2023 9:36:06,31.5,73,574
8/6/2023 9:36:37,31.5,74,574
8/6/2023 9:37:09,31.5,74,574
8/6/2023 9:37:39,31.4,74,573
8/6/2023 9:38:44,31.4,74,574
8/6/2023 9:39:16,31.3,74,574
8/6/2023 9:39:47,31.4,74,574
8/6/2023 9:41:51,31.5,74,574
8/6/2023 9:42:33,31.5,74,572
8/6/2023 9:43:05,31.7,74,574
8/6/2023 9:43:37,31.7,74,574
8/6/2023 9:44:06,31.8,74,574
8/6/2023 9:44:35,31.8,74,572
8/6/2023 9:45:03,31.8,74,574
8/6/2023 9:46:03,31.9,74,573
8/6/2023 9:46:31,32,73,573
8/6/2023 9:47:01,32,73,573
8/6/2023 9:47:29,32.1,73,573
8/6/2023 9:48:38,32,73,574
8/6/2023 9:49:10,32,73,573
8/6/2023 9:49:40,32,73,573
8/6/2023 9:50:09,31.9,74,573
8/6/2023 9:50:38,31.9,73,573
8/6/2023 9:52:14,31.7,73,573
8/6/2023 9:52:43,31.7,73,573
8/6/2023 9:54:29,31.7,73,573
8/6/2023 9:55:29,31.8,73,573
8/6/2023 9:58:59,31.7,73,573
8/6/2023 9:59:28,31.7,73,573
8/6/2023 9:59:56,31.7,73,571
8/6/2023 10:00:24,31.7,73,573
8/6/2023 10:00:53,31.7,73,574
8/6/2023 10:01:20,31.7,73,573
8/6/2023 10:01:49,31.7,73,574
8/6/2023 10:02:18,31.7,72,573
8/6/2023 10:02:46,31.7,72,573
8/6/2023 10:03:16,31.8,72,573
8/6/2023 10:03:44,31.8,72,571
8/6/2023 10:04:13,31.9,72,573
8/6/2023 10:04:42,31.9,72,574
8/6/2023 10:05:10,32,72,573
8/6/2023 10:05:38,31.9,72,573
8/6/2023 10:06:06,31.8,72,573
8/6/2023 10:06:34,32,72,573
8/6/2023 10:07:02,31.9,72,573
8/6/2023 10:07:58,32,72,573
8/6/2023 10:08:34,32,72,573
8/6/2023 10:09:35,32,72,574
8/6/2023 10:10:03,32.1,72,573
8/6/2023 10:10:31,32,72,572
8/6/2023 10:11:03,32,71,573
8/6/2023 10:11:31,31.9,72,573
8/6/2023 10:11:59,31.9,71,573
8/6/2023 10:12:28,31.9,72,572
8/6/2023 10:12:56,31.8,72,574
8/6/2023 10:13:23,31.8,72,573
8/6/2023 10:13:51,31.8,72,574
8/6/2023 10:14:20,31.7,72,574
8/6/2023 10:14:49,31.7,72,573
8/6/2023 10:15:17,31.8,72,573
8/6/2023 10:15:45,31.8,72,573
8/6/2023 10:16:13,31.9,72,573
8/6/2023 10:16:41,32,72,573
8/6/2023 10:17:09,32,71,573
8/6/2023 10:17:36,32,71,573
8/6/2023 10:18:05,32,71,573
8/6/2023 10:18:33,31.8,71,573
8/6/2023 10:19:02,31.9,72,573
8/6/2023 10:19:30,32,72,573
8/6/2023 10:19:58,31.9,72,573
8/6/2023 10:20:26,31.9,71,574
8/6/2023 10:20:55,32,71,574
8/6/2023 10:21:23,31.8,72,573
8/6/2023 10:21:51,31.9,71,573
8/6/2023 10:22:19,32,71,573
8/6/2023 10:22:47,32,71,573
8/6/2023 10:23:15,32,71,573
8/6/2023 10:23:43,32,71,573
8/6/2023 10:24:13,32,71,572
8/6/2023 10:24:41,32,71,573
8/6/2023 10:25:09,32,71,573
8/6/2023 10:25:37,32,70,573
8/6/2023 10:26:05,32,71,573
8/6/2023 10:26:33,32,71,573
8/6/2023 10:27:01,32,71,572
8/6/2023 10:27:30,32,70,573
8/6/2023 10:27:58,31.8,70,573
8/6/2023 10:28:26,32,71,573
8/6/2023 10:28:55,32,71,573
8/6/2023 10:29:22,32,71,573
8/6/2023 10:29:50,32,71,573
8/6/2023 10:30:18,32,71,572
8/6/2023 10:30:46,32,71,573
8/6/2023 10:31:15,32,71,574
8/6/2023 10:31:43,32.1,71,574
8/6/2023 10:32:11,32.1,71,572
8/6/2023 10:32:39,32,71,573
8/6/2023 10:33:07,32.1,71,573
8/6/2023 10:33:35,32,71,573
8/6/2023 10:34:04,32,71,572
8/6/2023 10:34:32,32,71,573
8/6/2023 10:35:03,32.1,71,573
8/6/2023 10:35:31,32.1,71,573
8/6/2023 10:36:00,32.1,71,572
8/6/2023 10:36:28,32.2,71,573
8/6/2023 10:36:58,32.2,72,573
8/6/2023 10:37:27,32.2,71,574
8/6/2023 10:37:56,32.2,70,573
8/6/2023 10:38:25,32.1,71,574
8/6/2023 10:38:56,32.1,71,572
8/6/2023 10:39:24,32.1,71,573
8/6/2023 10:39:52,32.2,70,574
8/6/2023 10:40:20,32.2,70,572
8/6/2023 10:40:48,32.1,70,573
8/6/2023 10:41:17,32.2,70,574
8/6/2023 10:41:45,32.2,70,572
8/6/2023 10:42:14,32.4,70,574
8/6/2023 10:42:42,32.4,70,573
8/6/2023 10:43:13,32.5,70,573
8/6/2023 10:43:42,32.5,70,572
8/6/2023 10:44:10,32.5,70,573
8/6/2023 10:44:38,32.5,70,573
8/6/2023 10:45:06,32.5,70,573
8/6/2023 10:45:34,32.5,70,573
8/6/2023 10:46:02,32.5,69,573
8/6/2023 10:46:30,32.5,70,573
8/6/2023 10:46:59,32.6,70,573
8/6/2023 10:47:27,32.6,70,573
8/6/2023 10:47:56,32.7,70,572
8/6/2023 10:48:24,32.6,70,573
8/6/2023 10:48:52,32.6,69,573
8/6/2023 10:49:20,32.6,70,572
8/6/2023 10:49:49,32.5,69,573
8/6/2023 10:50:17,32.4,69,573
8/6/2023 10:50:45,32.5,69,573
8/6/2023 10:51:14,32.5,69,572
8/6/2023 10:52:13,32.5,69,574
8/6/2023 10:53:01,32.5,69,572
8/6/2023 10:53:29,32.6,69,572
8/6/2023 10:53:58,32.6,69,573
8/6/2023 10:55:00,32.7,69,571
8/6/2023 10:55:28,32.7,69,572
8/6/2023 10:57:06,32.8,68,572
8/6/2023 10:57:35,32.7,69,573
8/6/2023 10:58:04,32.7,69,572
8/6/2023 10:58:31,32.7,68,572
8/6/2023 11:00:03,32.5,68,571
8/6/2023 11:00:31,32.5,68,572
8/6/2023 11:01:00,32.5,68,573
8/6/2023 11:01:28,32.6,68,572
8/6/2023 11:02:31,32.5,68,573
8/6/2023 11:03:33,32.6,69,573
8/6/2023 11:04:14,32.7,69,572
8/6/2023 11:04:43,32.7,69,572
8/6/2023 11:05:15,32.7,69,571
8/6/2023 11:05:43,32.7,69,572
8/6/2023 11:06:14,32.7,69,572
8/6/2023 11:06:43,32.7,69,571
8/6/2023 11:07:14,32.8,69,572
8/6/2023 11:07:44,32.8,69,571
8/6/2023 11:08:12,32.8,69,572
8/6/2023 11:09:14,32.9,68,572
8/6/2023 11:10:13,32.8,67,572
8/6/2023 11:10:41,32.7,68,572
8/6/2023 11:11:10,32.7,68,572
8/6/2023 11:11:38,32.7,67,573
8/6/2023 11:12:07,32.7,67,572
8/6/2023 11:12:35,32.7,67,573
8/6/2023 11:13:03,32.8,67,573
8/6/2023 11:13:30,32.8,68,572
8/6/2023 11:13:58,32.9,67,572
8/6/2023 11:14:26,32.9,67,572
8/6/2023 11:14:55,33,68,573
8/6/2023 11:15:22,33,68,572
8/6/2023 11:15:50,33,68,572
8/6/2023 11:16:18,33.1,68,572
8/6/2023 11:16:47,33.1,68,572
8/6/2023 11:17:15,33.2,68,572
8/6/2023 11:17:43,33.2,68,572
8/6/2023 11:18:12,33.2,68,572
8/6/2023 11:18:40,33.2,68,572
8/6/2023 11:19:08,33.4,68,571
8/6/2023 11:19:35,33.4,68,571
8/6/2023 11:20:03,33.4,68,571
